"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
10/05/2011,22:00,71.67,72.84,71.01,72.53,5468927,0,82.17,69.93,76.05
10/06/2011,22:00,72.72,74.69,72.01,74.65,4835766,0,81.79,69.85,75.82
10/07/2011,22:00,75.26,75.45,73.08,73.82,5291784,0,81.70,69.66,75.68
10/10/2011,22:00,75.12,76.74,75.09,76.72,3855981,0,81.53,69.68,75.61
10/11/2011,22:00,76.55,76.87,75.89,76.42,3320384,0,81.39,69.68,75.54
10/12/2011,22:00,76.86,79.34,76.73,78.36,5663238,0,81.21,69.76,75.48
10/13/2011,22:00,78.27,78.40,76.67,77.80,3726920,0,80.68,70.01,75.34
10/14/2011,22:00,78.98,79.23,78.12,78.89,2840773,0,80.32,70.20,75.26
10/17/2011,22:00,78.63,79.05,75.66,75.88,4359442,0,79.83,70.36,75.09
10/18/2011,22:00,76.18,79.15,75.71,78.36,4167312,0,79.65,70.45,75.05
10/19/2011,22:00,78.26,78.86,77.27,77.70,3864997,0,79.83,70.41,75.12
10/20/2011,22:00,77.77,79.06,77.11,78.68,4087206,0,80.25,70.57,75.41
10/21/2011,22:00,79.46,80.56,78.98,80.48,5125472,0,81.00,70.46,75.73
10/24/2011,22:00,80.32,82.40,80.23,82.18,5428807,0,82.04,70.12,76.08
10/25/2011,22:00,76.90,79.02,76.28,77.04,12651827,0,82.09,70.14,76.12
10/26/2011,22:00,77.97,78.40,75.97,77.02,5788879,0,82.16,70.42,76.29
10/27/2011,22:00,79.51,82.33,78.92,81.41,7414366,0,82.85,70.42,76.63
10/28/2011,22:00,81.53,81.84,80.50,81.00,5252021,0,83.17,71.02,77.09
10/31/2011,22:00,80.00,80.59,78.93,79.02,4022482,0,82.92,72.08,77.50
11/01/2011,22:00,77.89,78.22,76.26,76.53,5773603,0,82.56,72.89,77.72
11/02/2011,22:00,77.53,78.64,77.35,78.06,3559886,0,82.20,73.80,78.00
11/03/2011,22:00,78.90,79.82,77.89,79.64,4338315,0,82.21,74.29,78.25
11/04/2011,22:00,78.97,79.54,78.12,79.30,3771861,0,81.94,75.10,78.52
11/07/2011,22:00,79.24,80.19,78.30,79.69,4311630,0,82.02,75.32,78.67
11/08/2011,22:00,80.32,82.00,80.00,81.83,4230480,0,82.40,75.49,78.94
11/09/2011,22:00,80.19,80.31,78.47,79.00,6393454,0,82.42,75.53,78.98
11/10/2011,22:00,80.31,81.16,79.65,80.32,4646259,0,82.55,75.66,79.10
11/11/2011,22:00,81.39,82.66,81.30,82.29,3645711,0,82.98,75.56,79.27
11/14/2011,22:00,81.78,82.49,81.38,81.87,3168577,0,83.10,76.04,79.57
11/15/2011,22:00,81.42,82.38,81.06,81.87,3602349,0,83.37,76.13,79.75
11/16/2011,22:00,81.28,83.10,80.86,81.87,5097069,0,83.56,76.35,79.96
11/17/2011,22:00,81.58,81.67,79.67,80.43,5077871,0,83.60,76.48,80.04
11/18/2011,22:00,80.54,81.02,79.98,80.54,3928297,0,83.61,76.48,80.05
11/21/2011,22:00,79.28,79.64,77.54,78.39,5439978,0,83.35,76.36,79.86
11/22/2011,22:00,77.57,78.94,77.45,77.83,4171987,0,83.27,76.52,79.90
11/23/2011,22:00,77.08,77.16,75.49,75.54,4149867,0,83.50,76.14,79.82
11/25/2011,22:00,75.55,76.86,75.55,76.13,2022607,0,83.49,75.62,79.56
11/28/2011,22:00,77.20,78.01,77.05,77.72,4923069,0,83.35,75.44,79.39
11/29/2011,22:00,78.00,78.18,77.03,77.24,3854708,0,83.37,75.24,79.30
11/30/2011,22:00,79.71,81.05,79.43,81.04,8720938,0,83.45,75.61,79.53
12/01/2011,22:00,81.24,81.31,80.25,80.30,3867054,0,83.51,75.77,79.64
12/02/2011,22:00,81.43,81.46,79.05,79.76,5577944,0,83.52,75.78,79.65
