"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
08/15/2011,22:00,202.06,205.28,198.32,202.95,4785864,0,228.77,191.60,210.18
08/16/2011,22:00,201.14,201.39,194.75,197.68,5209051,0,228.14,190.19,209.16
08/17/2011,22:00,198.53,199.60,193.74,195.93,3991541,0,227.76,188.61,208.18
08/18/2011,22:00,191.21,191.34,179.72,182.52,8280385,0,229.02,184.28,206.65
08/19/2011,22:00,180.29,190.00,177.55,178.93,7248437,0,229.68,179.86,204.77
08/22/2011,22:00,182.83,184.20,177.10,177.54,5314812,0,230.18,175.76,202.97
08/23/2011,22:00,178.92,194.84,178.52,193.55,7352930,0,228.94,174.94,201.94
08/24/2011,22:00,193.89,196.31,190.17,193.73,6252998,0,225.98,175.02,200.50
08/25/2011,22:00,194.41,196.99,191.07,192.03,3760329,0,222.23,175.58,198.91
08/26/2011,22:00,191.24,199.72,189.60,199.27,5310620,0,218.41,177.08,197.74
08/29/2011,22:00,202.82,206.67,202.55,206.53,4515202,0,215.15,178.86,197.00
08/30/2011,22:00,205.78,212.49,204.32,210.92,5919660,0,214.99,178.94,196.96
08/31/2011,22:00,212.27,216.17,211.35,215.23,7406344,0,216.14,178.32,197.23
09/01/2011,22:00,215.28,217.64,211.62,212.54,5276688,0,217.77,177.79,197.78
09/02/2011,22:00,208.94,210.69,207.00,210.00,4253394,0,218.74,177.56,198.15
09/06/2011,22:00,204.77,216.60,204.47,216.18,6217185,0,221.18,177.36,199.27
09/07/2011,22:00,218.80,220.19,214.22,219.90,5302955,0,223.59,176.43,200.01
09/08/2011,22:00,218.30,220.64,216.34,217.26,4405196,0,225.73,176.60,201.17
09/09/2011,22:00,215.05,216.96,209.75,211.39,4576477,0,226.74,176.90,201.82
09/12/2011,22:00,208.75,216.66,208.65,216.56,5343529,0,228.27,176.79,202.53
09/13/2011,22:00,217.79,219.95,215.01,219.53,4836596,0,230.15,176.58,203.36
09/14/2011,22:00,220.22,224.99,216.72,222.57,5884384,0,232.51,176.70,204.61
09/15/2011,22:00,223.99,227.20,221.25,226.78,5610172,0,235.34,176.95,206.15
09/16/2011,22:00,227.57,240.44,226.74,239.30,11760132,0,239.45,178.52,208.99
09/19/2011,22:00,237.11,244.00,232.88,241.69,8223270,0,242.49,181.76,212.13
09/20/2011,22:00,240.80,241.05,231.03,233.25,7385251,0,242.13,187.69,214.91
09/21/2011,22:00,234.51,240.52,231.81,231.87,5884096,0,243.14,190.51,216.83
09/22/2011,22:00,224.72,228.79,219.00,223.23,8255563,0,242.50,194.10,218.30
09/23/2011,22:00,220.72,224.49,219.06,223.61,6469239,0,240.93,198.83,219.88
09/26/2011,22:00,227.48,230.24,221.40,229.85,5794703,0,240.61,202.21,221.41
