"Date","Time","Open","High","Low","Close","Vol","OI","UpperBand","LowerBand","MidLine"
04/29/2011,22:00,5.54,5.57,5.48,5.52,3631700,0,5.60,4.87,5.23
05/02/2011,22:00,5.52,5.56,5.41,5.49,3922800,0,5.62,4.86,5.24
05/03/2011,22:00,5.48,5.48,5.30,5.37,4569825,0,5.63,4.87,5.25
05/04/2011,22:00,5.36,5.40,5.15,5.34,5235845,0,5.63,4.87,5.25
05/05/2011,22:00,5.44,5.49,5.23,5.29,6097245,0,5.63,4.87,5.25
05/06/2011,22:00,5.38,5.54,5.32,5.42,4908030,0,5.63,4.87,5.25
05/09/2011,22:00,5.40,5.60,5.37,5.58,4581515,0,5.67,4.86,5.26
05/10/2011,22:00,5.65,5.79,5.58,5.67,7678130,0,5.72,4.87,5.30
05/11/2011,22:00,5.64,5.66,5.38,5.41,4814825,0,5.72,4.92,5.32
05/12/2011,22:00,5.41,5.55,5.33,5.53,3138700,0,5.72,4.97,5.35
05/13/2011,22:00,5.60,5.64,5.46,5.51,3307885,0,5.72,5.02,5.37
05/16/2011,22:00,5.60,5.60,5.31,5.32,3778110,0,5.71,5.05,5.38
05/17/2011,22:00,5.40,5.40,5.14,5.19,6170780,0,5.69,5.09,5.39
05/18/2011,22:00,5.10,5.29,5.10,5.27,3647035,0,5.66,5.14,5.40
05/19/2011,22:00,5.41,5.69,5.32,5.64,13276835,0,5.68,5.17,5.43
05/20/2011,22:00,5.65,5.66,5.47,5.59,4212670,0,5.70,5.18,5.44
05/23/2011,22:00,5.52,5.52,5.32,5.36,4317740,0,5.69,5.19,5.44
05/24/2011,22:00,5.40,5.50,5.32,5.34,3068365,0,5.69,5.18,5.44
05/25/2011,22:00,5.38,5.80,5.23,5.80,23469055,0,5.76,5.16,5.46
05/26/2011,22:00,5.76,5.95,5.62,5.90,16684455,0,5.83,5.12,5.48
05/27/2011,22:00,5.91,5.93,5.76,5.91,8435345,0,5.90,5.09,5.50
05/31/2011,22:00,5.94,6.06,5.91,6.03,16452610,0,5.99,5.06,5.52
06/01/2011,22:00,6.00,6.02,5.68,5.70,7651980,0,6.01,5.07,5.54
06/02/2011,22:00,5.70,5.86,5.70,5.75,4931470,0,6.02,5.10,5.56
06/03/2011,22:00,5.99,6.30,5.90,6.03,31051045,0,6.09,5.11,5.60
06/06/2011,22:00,6.02,6.03,5.65,5.74,11658835,0,6.10,5.13,5.61
06/07/2011,22:00,5.79,5.88,5.65,5.67,6110495,0,6.10,5.13,5.62
06/08/2011,22:00,5.69,5.72,5.40,5.42,8484680,0,6.10,5.11,5.61
06/09/2011,22:00,5.49,5.62,5.42,5.52,8021100,0,6.10,5.12,5.61
06/10/2011,22:00,5.50,5.66,5.47,5.57,7832660,0,6.10,5.13,5.61
06/13/2011,22:00,5.61,5.78,5.58,5.69,8568805,0,6.11,5.14,5.62
06/14/2011,22:00,5.71,5.94,5.70,5.72,7866550,0,6.11,5.18,5.64
06/15/2011,22:00,5.69,5.69,5.41,5.46,6732895,0,6.08,5.23,5.66
06/16/2011,22:00,5.53,5.60,5.15,5.30,9210620,0,6.08,5.24,5.66
06/17/2011,22:00,5.37,5.54,5.23,5.30,8569825,0,6.09,5.19,5.64
06/20/2011,22:00,5.26,5.29,5.10,5.20,7688545,0,6.11,5.13,5.62
06/21/2011,22:00,5.25,5.55,5.20,5.51,7482815,0,6.10,5.15,5.63
06/22/2011,22:00,5.47,5.65,5.42,5.44,7377665,0,6.10,5.17,5.63
06/23/2011,22:00,5.44,5.54,5.24,5.54,5849950,0,6.08,5.16,5.62
06/24/2011,22:00,5.53,5.59,5.45,5.51,18044290,0,6.05,5.16,5.60
06/27/2011,22:00,5.55,5.66,5.46,5.49,9046835,0,6.00,5.16,5.58
06/28/2011,22:00,5.56,5.65,5.53,5.62,4445660,0,5.93,5.19,5.56
06/29/2011,22:00,5.70,5.82,5.61,5.66,7308540,0,5.93,5.19,5.56
06/30/2011,22:00,5.70,5.87,5.68,5.83,4733270,0,5.94,5.18,5.56
07/01/2011,22:00,5.81,5.92,5.76,5.80,4274195,0,5.88,5.22,5.55
07/05/2011,22:00,5.80,5.90,5.74,5.83,4979945,0,5.90,5.21,5.55
07/06/2011,22:00,5.83,5.83,5.71,5.79,4634445,0,5.92,5.20,5.56
07/07/2011,22:00,5.83,6.00,5.80,5.95,6639105,0,5.97,5.20,5.59
07/08/2011,22:00,5.98,5.98,5.72,5.76,6202900,0,5.99,5.20,5.60
07/11/2011,22:00,5.68,5.71,5.60,5.67,4878515,0,6.00,5.21,5.60
07/12/2011,22:00,5.67,5.82,5.60,5.63,5227030,0,5.99,5.21,5.60
07/13/2011,22:00,5.69,5.81,5.58,5.73,5329710,0,5.99,5.21,5.60
07/14/2011,22:00,5.71,5.79,5.45,5.52,5795655,0,5.99,5.21,5.60
07/15/2011,22:00,5.56,5.57,5.48,5.52,3544770,0,5.98,5.25,5.61
07/18/2011,22:00,5.47,5.49,5.33,5.45,4261585,0,5.97,5.28,5.62
07/19/2011,22:00,5.52,5.62,5.51,5.58,5130240,0,5.93,5.35,5.64
07/20/2011,22:00,5.60,6.09,5.56,5.74,15241970,0,5.94,5.37,5.65
07/21/2011,22:00,5.78,5.83,5.62,5.74,5060030,0,5.94,5.40,5.67
07/22/2011,22:00,5.74,5.91,5.71,5.86,2919340,0,5.96,5.41,5.68
07/25/2011,22:00,5.80,5.85,5.69,5.70,3367455,0,5.96,5.43,5.69
07/26/2011,22:00,5.66,5.75,5.59,5.60,3814660,0,5.95,5.45,5.70
07/27/2011,22:00,5.70,5.70,5.50,5.53,4792015,0,5.95,5.44,5.69
07/28/2011,22:00,5.52,5.71,5.51,5.63,4693645,0,5.95,5.43,5.69
07/29/2011,22:00,5.56,5.68,5.50,5.63,4740635,0,5.94,5.43,5.68
08/01/2011,22:00,5.73,5.80,5.64,5.75,5824110,0,5.93,5.43,5.68
08/02/2011,22:00,5.74,5.84,5.45,5.47,7746600,0,5.92,5.41,5.66
08/03/2011,22:00,5.50,5.57,5.27,5.44,9006645,0,5.91,5.38,5.64
08/04/2011,22:00,5.30,5.38,4.93,4.95,15327980,0,5.97,5.22,5.59
08/05/2011,22:00,5.00,5.08,4.57,4.85,9821880,0,6.04,5.06,5.55
08/08/2011,22:00,4.64,4.89,4.62,4.73,13042860,0,6.10,4.90,5.50
08/09/2011,22:00,4.83,5.09,4.74,5.01,6666910,0,6.10,4.84,5.47
08/10/2011,22:00,5.09,5.09,4.73,4.76,7820735,0,6.11,4.73,5.42
08/11/2011,22:00,4.81,5.15,4.80,5.06,4182420,0,6.11,4.69,5.40
08/12/2011,22:00,5.12,5.43,5.07,5.26,5045100,0,6.10,4.68,5.39
08/15/2011,22:00,5.32,5.35,5.19,5.25,3692860,0,6.09,4.67,5.38
08/16/2011,22:00,5.23,5.31,5.17,5.22,2688440,0,6.07,4.65,5.36
08/17/2011,22:00,5.28,5.33,5.10,5.17,3218860,0,6.02,4.64,5.33
08/18/2011,22:00,5.00,5.03,4.69,4.85,5282845,0,5.98,4.59,5.29
08/19/2011,22:00,4.77,4.84,4.40,4.46,6876385,0,5.94,4.49,5.22
08/22/2011,22:00,4.62,4.76,4.34,4.39,4930905,0,5.93,4.37,5.15
08/23/2011,22:00,4.39,4.62,4.30,4.59,4344840,0,5.88,4.32,5.10
08/24/2011,22:00,4.62,4.79,4.57,4.77,3421190,0,5.83,4.29,5.06
08/25/2011,22:00,4.77,4.77,4.58,4.62,3401050,0,5.76,4.26,5.01
08/26/2011,22:00,4.54,4.79,4.41,4.75,3808780,0,5.67,4.27,4.97
08/29/2011,22:00,4.84,4.97,4.80,4.94,4016510,0,5.53,4.33,4.93
08/30/2011,22:00,4.90,4.95,4.82,4.93,1833295,0,5.44,4.36,4.90
08/31/2011,22:00,4.96,5.10,4.86,4.95,4118675,0,5.36,4.39,4.88
09/01/2011,22:00,4.93,4.97,4.77,4.80,4240425,0,5.35,4.38,4.87
09/02/2011,22:00,4.73,4.80,4.54,4.61,3853780,0,5.35,4.36,4.86
09/06/2011,22:00,4.50,4.64,4.46,4.59,4048800,0,5.36,4.34,4.85
09/07/2011,22:00,4.68,4.80,4.66,4.77,2295930,0,5.34,4.33,4.84
09/08/2011,22:00,4.72,4.81,4.66,4.72,2528485,0,5.34,4.33,4.84
09/09/2011,22:00,4.67,4.71,4.51,4.59,3346315,0,5.32,4.31,4.81
09/12/2011,22:00,4.50,4.66,4.49,4.58,2832855,0,5.25,4.31,4.78
09/13/2011,22:00,4.60,4.82,4.55,4.82,3632305,0,5.18,4.34,4.76
09/14/2011,22:00,4.85,4.97,4.76,4.87,4153885,0,5.11,4.37,4.74
09/15/2011,22:00,4.92,4.99,4.87,4.96,2812560,0,5.05,4.40,4.73
09/16/2011,22:00,4.96,5.17,4.90,5.16,7087870,0,5.12,4.37,4.74
09/19/2011,22:00,4.99,5.16,4.76,5.15,5786745,0,5.17,4.39,4.78
09/20/2011,22:00,5.20,5.32,5.13,5.20,5901755,0,5.21,4.43,4.82
09/21/2011,22:00,5.19,5.39,5.14,5.17,4937885,0,5.25,4.45,4.85
09/22/2011,22:00,5.03,5.22,4.98,5.13,3880010,0,5.28,4.45,4.87
09/23/2011,22:00,5.10,5.32,5.07,5.28,5781640,0,5.34,4.46,4.90
09/26/2011,22:00,5.30,5.30,4.98,5.10,4673575,0,5.36,4.47,4.92
09/27/2011,22:00,5.20,5.40,5.11,5.24,3372145,0,5.40,4.47,4.93
09/28/2011,22:00,5.20,5.30,4.90,4.92,3616030,0,5.40,4.47,4.93
09/29/2011,22:00,5.14,5.16,4.71,4.82,4647725,0,5.39,4.46,4.92
09/30/2011,22:00,4.96,4.98,4.70,4.88,6680270,0,5.39,4.46,4.93
10/03/2011,22:00,4.99,5.00,4.65,4.75,5115650,0,5.38,4.49,4.93
10/04/2011,22:00,4.66,4.86,4.59,4.73,6001070,0,5.37,4.51,4.94
10/05/2011,22:00,4.81,5.17,4.67,5.07,6147070,0,5.38,4.53,4.96
10/06/2011,22:00,5.07,5.52,5.00,5.39,8845130,0,5.44,4.54,4.99
10/07/2011,22:00,5.40,5.52,5.21,5.40,6557740,0,5.48,4.59,5.03
10/10/2011,22:00,5.46,5.64,5.40,5.58,4617080,0,5.54,4.62,5.08
10/11/2011,22:00,5.50,5.55,5.42,5.52,2880015,0,5.59,4.64,5.12
10/12/2011,22:00,5.45,5.60,5.44,5.56,5616820,0,5.65,4.65,5.15
10/13/2011,22:00,5.53,5.69,5.49,5.59,5219065,0,5.71,4.65,5.18
10/14/2011,22:00,5.60,5.71,5.45,5.61,7002345,0,5.76,4.65,5.20
10/17/2011,22:00,5.57,5.60,5.45,5.48,3772195,0,5.79,4.65,5.22
10/18/2011,22:00,5.46,5.69,5.34,5.67,4998450,0,5.85,4.64,5.24
10/19/2011,22:00,5.60,5.61,5.46,5.51,3964250,0,5.87,4.65,5.26
10/20/2011,22:00,5.49,5.49,5.40,5.47,4998235,0,5.90,4.66,5.28
10/21/2011,22:00,5.48,5.66,5.40,5.61,5712750,0,5.93,4.66,5.30
10/24/2011,22:00,5.57,5.78,5.55,5.71,4702750,0,5.98,4.67,5.33
10/25/2011,22:00,5.65,5.77,5.56,5.65,3271855,0,6.01,4.68,5.35
10/26/2011,22:00,5.64,5.67,5.48,5.60,2552395,0,6.02,4.74,5.38
10/27/2011,22:00,5.67,5.79,5.62,5.75,4346675,0,6.03,4.82,5.43
10/28/2011,22:00,5.70,6.00,5.60,5.97,6324965,0,6.08,4.88,5.48
10/31/2011,22:00,5.90,5.90,5.75,5.87,5669845,0,6.06,5.02,5.54
11/01/2011,22:00,5.68,5.78,5.60,5.78,3178875,0,5.96,5.22,5.59
11/02/2011,22:00,5.80,5.85,5.65,5.74,4377605,0,5.91,5.33,5.62
11/03/2011,22:00,6.00,6.50,5.91,6.49,12553015,0,6.14,5.22,5.68
11/04/2011,22:00,6.30,6.48,6.10,6.46,15165535,0,6.29,5.18,5.73
11/07/2011,22:00,6.33,6.40,6.15,6.25,6331345,0,6.36,5.17,5.76
11/08/2011,22:00,6.27,6.40,6.14,6.37,5839150,0,6.45,5.17,5.81
11/09/2011,22:00,6.17,6.30,6.06,6.18,4768280,0,6.49,5.19,5.84
11/10/2011,22:00,6.19,6.30,6.13,6.27,3736365,0,6.53,5.21,5.87
11/11/2011,22:00,6.38,6.90,6.11,6.73,19375615,0,6.68,5.18,5.93
11/14/2011,22:00,6.60,6.71,6.52,6.64,6628280,0,6.77,5.21,5.99
11/15/2011,22:00,6.58,6.88,6.55,6.79,4454525,0,6.88,5.20,6.04
11/16/2011,22:00,6.70,7.00,6.68,6.99,9165680,0,7.01,5.22,6.12
11/17/2011,22:00,6.96,6.98,6.64,6.74,6746325,0,7.07,5.29,6.18
11/18/2011,22:00,6.73,6.82,6.51,6.52,4513645,0,7.08,5.37,6.22
11/21/2011,22:00,6.49,6.49,6.21,6.35,5157620,0,7.08,5.43,6.26
11/22/2011,22:00,6.35,6.56,6.21,6.41,3662590,0,7.07,5.52,6.30
11/23/2011,22:00,6.35,6.41,6.25,6.29,2259065,0,7.04,5.62,6.33
11/25/2011,22:00,6.31,6.48,6.25,6.33,1163835,0,7.02,5.70,6.36
11/28/2011,22:00,6.40,6.66,6.36,6.51,3405620,0,7.02,5.75,6.39
11/29/2011,22:00,6.50,6.61,6.33,6.35,2955270,0,7.00,5.82,6.41
11/30/2011,22:00,6.50,6.59,6.44,6.55,3804825,0,6.97,5.93,6.45
12/01/2011,22:00,6.51,6.80,6.40,6.52,5150540,0,6.89,6.08,6.49
12/02/2011,22:00,6.57,6.74,6.48,6.66,4013590,0,6.91,6.08,6.50
12/05/2011,22:00,6.71,7.00,6.69,6.88,5800250,0,6.96,6.07,6.52
12/06/2011,22:00,6.84,7.00,6.81,6.97,4759050,0,7.02,6.09,6.55
12/07/2011,22:00,6.93,6.98,6.76,6.84,3371220,0,7.05,6.10,6.58
12/08/2011,22:00,6.17,6.33,5.92,6.18,16529725,0,7.05,6.10,6.58
12/09/2011,22:00,6.11,6.22,6.06,6.21,6197220,0,7.06,6.09,6.57
12/12/2011,22:00,6.09,6.12,6.00,6.08,3793285,0,7.06,6.02,6.54
12/13/2011,22:00,6.11,6.19,5.78,5.89,4970075,0,7.10,5.91,6.50
12/14/2011,22:00,5.90,5.94,5.60,5.71,5819200,0,7.12,5.78,6.45
12/15/2011,22:00,5.73,5.83,5.62,5.72,3501305,0,7.08,5.69,6.39
12/16/2011,22:00,5.76,5.79,5.60,5.60,5148025,0,7.08,5.58,6.33
12/19/2011,22:00,5.62,5.70,5.47,5.55,4934760,0,7.10,5.46,6.28
12/20/2011,22:00,5.61,5.69,5.54,5.58,4221905,0,7.11,5.37,6.24
12/21/2011,22:00,5.58,5.61,5.21,5.51,8529035,0,7.12,5.27,6.20
12/22/2011,22:00,5.52,5.61,5.46,5.55,5049010,0,7.12,5.20,6.16
12/23/2011,22:00,5.60,5.60,5.50,5.58,2956950,0,7.11,5.13,6.12
12/27/2011,22:00,5.53,5.75,5.53,5.71,3887015,0,7.07,5.09,6.08
12/28/2011,22:00,5.80,5.85,5.61,5.70,2875690,0,7.05,5.05,6.05
12/29/2011,22:00,5.72,5.87,5.71,5.75,2440750,0,6.99,5.03,6.01
12/30/2011,22:00,5.70,5.80,5.65,5.71,1699300,0,6.93,5.01,5.97
01/03/2012,22:00,5.79,5.90,5.53,5.62,4640260,0,6.83,5.00,5.92
01/04/2012,22:00,5.63,5.73,5.50,5.54,3150180,0,6.66,5.04,5.85
01/05/2012,22:00,5.55,5.59,5.37,5.42,5027160,0,6.42,5.12,5.77
01/06/2012,22:00,5.44,5.56,5.28,5.38,4931435,0,6.15,5.25,5.70
01/09/2012,22:00,5.40,5.50,5.22,5.45,4484755,0,6.07,5.26,5.66
01/10/2012,22:00,5.49,5.55,5.45,5.52,3358660,0,5.95,5.31,5.63
01/11/2012,22:00,5.52,5.68,5.46,5.65,3361195,0,5.85,5.36,5.61
01/12/2012,22:00,5.70,5.72,5.56,5.65,3646500,0,5.80,5.39,5.59
01/13/2012,22:00,5.68,5.70,4.53,4.56,27532195,0,6.03,5.05,5.54
01/17/2012,22:00,5.32,5.47,5.28,5.32,23261930,0,6.01,5.02,5.52
01/18/2012,22:00,5.34,5.38,5.25,5.36,6300915,0,6.00,5.01,5.51
01/19/2012,22:00,5.44,5.55,5.32,5.35,6231110,0,6.00,5.00,5.50
01/20/2012,22:00,5.38,5.40,5.28,5.32,3311445,0,5.99,4.98,5.48
01/23/2012,22:00,5.36,5.44,5.32,5.35,2972665,0,5.98,4.97,5.47
01/24/2012,22:00,5.33,5.54,5.29,5.48,4289570,0,5.98,4.97,5.47
01/25/2012,22:00,5.45,5.60,5.41,5.59,3055560,0,5.98,4.97,5.47
01/26/2012,22:00,5.61,5.92,5.60,5.79,6355140,0,5.99,4.96,5.48
01/27/2012,22:00,5.70,5.94,5.70,5.87,3741805,0,6.02,4.95,5.48
01/30/2012,22:00,5.90,5.92,5.71,5.91,3644895,0,6.05,4.94,5.49
01/31/2012,22:00,5.98,6.00,5.77,5.81,4783565,0,6.06,4.93,5.50
02/01/2012,22:00,5.80,5.94,5.80,5.92,2615845,0,6.10,4.92,5.51
02/02/2012,22:00,5.94,6.18,5.92,6.05,4028050,0,6.17,4.90,5.54
02/03/2012,22:00,6.08,6.27,6.05,6.23,3822090,0,6.28,4.88,5.58
02/06/2012,22:00,6.22,6.38,6.21,6.36,3260805,0,6.40,4.85,5.63
02/07/2012,22:00,6.36,6.36,6.16,6.32,5107515,0,6.49,4.85,5.67
02/08/2012,22:00,6.32,6.40,6.26,6.39,3118130,0,6.59,4.84,5.71
02/09/2012,22:00,6.40,6.58,6.29,6.52,6389840,0,6.70,4.81,5.76
02/10/2012,22:00,6.45,6.45,5.97,6.22,9370695,0,6.75,4.82,5.79
02/13/2012,22:00,6.31,6.41,6.18,6.30,5789290,0,6.68,5.07,5.87
02/14/2012,22:00,6.35,6.76,6.28,6.63,9056825,0,6.77,5.11,5.94
02/15/2012,22:00,6.62,6.88,6.45,6.72,13822380,0,6.86,5.16,6.01
02/16/2012,22:00,6.70,6.90,6.51,6.84,11098180,0,6.95,5.21,6.08
02/17/2012,22:00,6.80,6.99,6.70,6.99,6883225,0,7.05,5.28,6.16
02/21/2012,22:00,6.97,6.97,6.76,6.90,5678940,0,7.10,5.39,6.24
02/22/2012,22:00,6.90,6.94,6.50,6.84,8274925,0,7.13,5.49,6.31
02/23/2012,22:00,6.80,6.99,6.71,6.91,4101725,0,7.16,5.59,6.38
02/24/2012,22:00,6.85,6.90,6.65,6.75,4799330,0,7.18,5.67,6.42
02/27/2012,22:00,6.71,6.80,6.60,6.72,3029765,0,7.18,5.75,6.47
02/28/2012,22:00,6.73,6.89,6.63,6.76,3060915,0,7.19,5.83,6.51
02/29/2012,22:00,6.76,6.82,6.63,6.68,2678420,0,7.16,5.95,6.55
03/01/2012,22:00,6.70,6.90,6.66,6.88,3517175,0,7.14,6.06,6.60
03/02/2012,22:00,6.88,6.90,6.74,6.81,2749855,0,7.13,6.15,6.64
03/05/2012,22:00,6.87,6.88,6.69,6.75,2334690,0,7.12,6.21,6.66
03/06/2012,22:00,6.65,6.66,6.52,6.62,2868745,0,7.11,6.25,6.68
03/07/2012,22:00,6.62,6.66,6.58,6.62,1824155,0,7.09,6.29,6.69
03/08/2012,22:00,6.62,6.70,6.61,6.61,3166335,0,7.08,6.33,6.70
03/09/2012,22:00,6.64,7.06,6.64,6.95,7767115,0,7.11,6.34,6.72
03/12/2012,22:00,6.94,7.26,6.92,7.20,9822600,0,7.13,6.41,6.77
03/13/2012,22:00,7.30,7.32,7.10,7.22,5008215,0,7.16,6.48,6.82
03/14/2012,22:00,7.20,7.20,6.96,7.06,4257320,0,7.19,6.50,6.84
03/15/2012,22:00,7.06,7.10,6.96,7.00,2857980,0,7.20,6.51,6.86
03/16/2012,22:00,6.98,7.18,6.97,7.06,3646180,0,7.22,6.51,6.87
03/19/2012,22:00,7.05,7.06,6.91,7.00,5077930,0,7.23,6.51,6.87
03/20/2012,22:00,7.00,7.04,6.91,6.99,2835005,0,7.23,6.51,6.87
03/21/2012,22:00,6.99,7.06,6.92,7.03,3035515,0,7.25,6.51,6.88
03/22/2012,22:00,6.99,7.03,6.86,6.88,2611765,0,7.25,6.51,6.88
03/23/2012,22:00,6.85,6.93,6.63,6.82,5852835,0,7.25,6.52,6.88
03/26/2012,22:00,7.12,7.62,7.01,7.48,15704455,0,7.36,6.48,6.92
03/27/2012,22:00,7.43,7.99,7.41,7.59,12700265,0,7.48,6.44,6.96
03/28/2012,22:00,7.56,7.69,7.42,7.57,4774850,0,7.57,6.44,7.01
03/29/2012,22:00,7.64,7.64,7.41,7.47,3981675,0,7.63,6.44,7.04
03/30/2012,22:00,7.50,7.59,7.34,7.45,4431560,0,7.68,6.45,7.07
04/02/2012,22:00,7.47,7.59,7.31,7.32,5142520,0,7.70,6.49,7.10
04/03/2012,22:00,7.34,7.69,7.33,7.60,5520750,0,7.75,6.55,7.15
04/04/2012,22:00,7.05,7.10,6.94,7.00,22414080,0,7.72,6.61,7.16
04/05/2012,22:00,7.02,7.09,6.88,6.90,7547390,0,7.69,6.67,7.18
04/09/2012,22:00,6.82,6.86,6.62,6.63,8279025,0,7.72,6.61,7.16
04/10/2012,22:00,6.63,6.77,6.42,6.49,9238345,0,7.76,6.50,7.13
04/11/2012,22:00,6.65,6.66,6.40,6.62,5527235,0,7.76,6.43,7.10
04/12/2012,22:00,6.75,6.90,6.58,6.69,5170770,0,7.77,6.39,7.08
04/13/2012,22:00,6.79,6.81,6.57,6.72,3247900,0,7.77,6.36,7.07
04/16/2012,22:00,6.68,6.74,6.42,6.45,5498755,0,7.79,6.28,7.03
04/17/2012,22:00,6.49,6.61,6.41,6.45,5577690,0,7.80,6.21,7.01
04/18/2012,22:00,6.42,6.55,6.31,6.53,4115480,0,7.81,6.16,6.98
04/19/2012,22:00,6.55,6.69,6.50,6.63,3874390,0,7.80,6.13,6.96
04/20/2012,22:00,6.63,6.75,6.59,6.63,4108870,0,7.80,6.10,6.95
04/23/2012,22:00,6.57,6.59,6.34,6.39,4453575,0,7.81,6.05,6.93
04/24/2012,22:00,6.36,6.44,6.20,6.36,3372335,0,7.75,6.00,6.87
04/25/2012,22:00,6.41,6.60,6.41,6.58,3560665,0,7.65,6.00,6.82
04/26/2012,22:00,6.59,6.70,6.58,6.70,2138095,0,7.53,6.03,6.78
04/27/2012,22:00,6.72,6.73,6.58,6.67,2951025,0,7.42,6.06,6.74
04/30/2012,22:00,6.65,6.67,6.52,6.63,2069740,0,7.30,6.10,6.70
05/01/2012,22:00,6.63,6.84,6.63,6.76,3294735,0,7.20,6.15,6.67
05/02/2012,22:00,6.70,6.88,6.68,6.79,2486255,0,6.95,6.32,6.63
05/03/2012,22:00,6.78,6.80,6.43,6.49,4210535,0,6.88,6.33,6.61
05/04/2012,22:00,6.46,6.49,6.28,6.37,6237430,0,6.83,6.32,6.58
05/07/2012,22:00,6.39,6.52,6.32,6.49,5789845,0,6.83,6.32,6.57
05/08/2012,22:00,6.50,6.55,5.87,6.04,15485900,0,6.89,6.20,6.55
05/09/2012,22:00,6.06,6.15,5.95,6.01,9739140,0,6.93,6.10,6.52
05/10/2012,22:00,6.59,6.94,6.48,6.59,27781505,0,6.92,6.10,6.51
05/11/2012,22:00,6.52,6.69,6.43,6.45,6106025,0,6.90,6.10,6.50
